month,dong_cluster,youth_in,youth_out,youth_net,youth_pop,total_pop,monthly_outflow_rate,month_dt,complaint_count,processed_count,processing_days_median,parking_count,parking_share,processed_rate,complaints_per_1000_totalpop_month,negative_net_flag,topic_group,complaint_count_topic,month_cluster_total,topic_share
202401,삼평동,130,103,27,4051,23520,-0.6665020982473463,2024-01-01,1.0,26.0,0.0,2.0,0.074074074074074,0.9629629629629629,1.1479591836734695,0,공원/녹지,1.0,27.0,0.037037037037037
202401,삼평동,130,103,27,4051,23520,-0.6665020982473463,2024-01-01,4.0,26.0,0.0,2.0,0.074074074074074,0.9629629629629629,1.1479591836734695,0,불법광고물,4.0,27.0,0.1481481481481481
202401,삼평동,130,103,27,4051,23520,-0.6665020982473463,2024-01-01,2.0,26.0,0.0,2.0,0.074074074074074,0.9629629629629629,1.1479591836734695,0,불법주정차,2.0,27.0,0.074074074074074
202401,삼평동,130,103,27,4051,23520,-0.6665020982473463,2024-01-01,20.0,26.0,0.0,2.0,0.074074074074074,0.9629629629629629,1.1479591836734695,0,시설노후/파손,20.0,27.0,0.7407407407407407
202402,삼평동,132,126,6,4051,23520,-0.1481115773882992,2024-02-01,2.0,12.0,0.0,1.0,0.0714285714285714,0.8571428571428571,0.5952380952380953,0,불법광고물,2.0,14.0,0.1428571428571428
202402,삼평동,132,126,6,4051,23520,-0.1481115773882992,2024-02-01,1.0,12.0,0.0,1.0,0.0714285714285714,0.8571428571428571,0.5952380952380953,0,불법주정차,1.0,14.0,0.0714285714285714
202402,삼평동,132,126,6,4051,23520,-0.1481115773882992,2024-02-01,11.0,12.0,0.0,1.0,0.0714285714285714,0.8571428571428571,0.5952380952380953,0,시설노후/파손,11.0,14.0,0.7857142857142857
202403,삼평동,98,107,-9,4051,23520,0.2221673660824488,2024-03-01,1.0,22.0,0.0,2.0,0.0769230769230769,0.8461538461538461,1.1054421768707483,1,불법광고물,1.0,26.0,0.0384615384615384
202403,삼평동,98,107,-9,4051,23520,0.2221673660824488,2024-03-01,2.0,22.0,0.0,2.0,0.0769230769230769,0.8461538461538461,1.1054421768707483,1,불법주정차,2.0,26.0,0.0769230769230769
202403,삼평동,98,107,-9,4051,23520,0.2221673660824488,2024-03-01,23.0,22.0,0.0,2.0,0.0769230769230769,0.8461538461538461,1.1054421768707483,1,시설노후/파손,23.0,26.0,0.8846153846153846
202404,삼평동,107,73,34,4051,23520,-0.8392989385336953,2024-04-01,5.0,34.0,0.0,5.0,0.1388888888888889,0.9444444444444444,1.530612244897959,0,불법주정차,5.0,36.0,0.1388888888888889
202404,삼평동,107,73,34,4051,23520,-0.8392989385336953,2024-04-01,31.0,34.0,0.0,5.0,0.1388888888888889,0.9444444444444444,1.530612244897959,0,시설노후/파손,31.0,36.0,0.8611111111111112
202405,삼평동,80,83,-3,4051,23520,0.0740557886941496,2024-05-01,1.0,148.0,0.0,2.0,0.0103626943005181,0.7668393782383419,8.20578231292517,1,공원/녹지,1.0,193.0,0.005181347150259
202405,삼평동,80,83,-3,4051,23520,0.0740557886941496,2024-05-01,2.0,148.0,0.0,2.0,0.0103626943005181,0.7668393782383419,8.20578231292517,1,불법주정차,2.0,193.0,0.0103626943005181
202405,삼평동,80,83,-3,4051,23520,0.0740557886941496,2024-05-01,190.0,148.0,0.0,2.0,0.0103626943005181,0.7668393782383419,8.20578231292517,1,시설노후/파손,190.0,193.0,0.9844559585492229
202406,삼평동,69,74,-5,4051,23520,0.12342631449024932,2024-06-01,3.0,36.0,0.0,2.0,0.0465116279069767,0.8372093023255814,1.8282312925170068,1,공원/녹지,3.0,43.0,0.0697674418604651
202406,삼평동,69,74,-5,4051,23520,0.12342631449024932,2024-06-01,2.0,36.0,0.0,2.0,0.0465116279069767,0.8372093023255814,1.8282312925170068,1,불법주정차,2.0,43.0,0.0465116279069767
202406,삼평동,69,74,-5,4051,23520,0.12342631449024932,2024-06-01,1.0,36.0,0.0,2.0,0.0465116279069767,0.8372093023255814,1.8282312925170068,1,생활환경,1.0,43.0,0.0232558139534883
202406,삼평동,69,74,-5,4051,23520,0.12342631449024932,2024-06-01,37.0,36.0,0.0,2.0,0.0465116279069767,0.8372093023255814,1.8282312925170068,1,시설노후/파손,37.0,43.0,0.8604651162790697
202401,상대원동,157,186,-29,6644,36193,0.436484045755569,2024-01-01,5.0,50.0,0.0,5.0,0.0925925925925925,0.9259259259259259,1.4920012157046942,1,불법주정차,5.0,54.0,0.0925925925925925
202401,상대원동,157,186,-29,6644,36193,0.436484045755569,2024-01-01,49.0,50.0,0.0,5.0,0.0925925925925925,0.9259259259259259,1.4920012157046942,1,시설노후/파손,49.0,54.0,0.9074074074074074
202402,상대원동,148,152,-4,6644,36193,0.060204695966285374,2024-02-01,3.0,30.0,0.0,3.0,0.0517241379310344,0.5172413793103449,1.6025198242754124,1,불법주정차,3.0,58.0,0.0517241379310344
202402,상대원동,148,152,-4,6644,36193,0.060204695966285374,2024-02-01,1.0,30.0,0.0,3.0,0.0517241379310344,0.5172413793103449,1.6025198242754124,1,생활환경,1.0,58.0,0.0172413793103448
202402,상대원동,148,152,-4,6644,36193,0.060204695966285374,2024-02-01,54.0,30.0,0.0,3.0,0.0517241379310344,0.5172413793103449,1.6025198242754124,1,시설노후/파손,54.0,58.0,0.9310344827586208
202403,상대원동,181,176,5,6644,36193,-0.07525586995785671,2024-03-01,2.0,38.0,0.0,2.0,0.0363636363636363,0.6909090909090909,1.5196308678473738,0,불법주정차,2.0,55.0,0.0363636363636363
202403,상대원동,181,176,5,6644,36193,-0.07525586995785671,2024-03-01,1.0,38.0,0.0,2.0,0.0363636363636363,0.6909090909090909,1.5196308678473738,0,생활환경,1.0,55.0,0.0181818181818181
202403,상대원동,181,176,5,6644,36193,-0.07525586995785671,2024-03-01,52.0,38.0,0.0,2.0,0.0363636363636363,0.6909090909090909,1.5196308678473738,0,시설노후/파손,52.0,55.0,0.9454545454545454
202404,상대원동,132,156,-24,6644,36193,0.3612281757977122,2024-04-01,5.0,87.0,0.0,5.0,0.0505050505050505,0.8787878787878788,2.7353355621252726,1,불법주정차,5.0,99.0,0.0505050505050505
202404,상대원동,132,156,-24,6644,36193,0.3612281757977122,2024-04-01,94.0,87.0,0.0,5.0,0.0505050505050505,0.8787878787878788,2.7353355621252726,1,시설노후/파손,94.0,99.0,0.9494949494949496
202405,상대원동,99,140,-41,6644,36193,0.6170981336544251,2024-05-01,1.0,83.0,1.0,1.0,0.0098039215686274,0.8137254901960784,2.8182245185533112,1,불법주정차,1.0,102.0,0.0098039215686274
202405,상대원동,99,140,-41,6644,36193,0.6170981336544251,2024-05-01,101.0,83.0,1.0,1.0,0.0098039215686274,0.8137254901960784,2.8182245185533112,1,시설노후/파손,101.0,102.0,0.9901960784313726
202406,상대원동,126,175,-49,6644,36193,0.7375075255869958,2024-06-01,1.0,25.0,1.0,1.0,0.025,0.625,1.105186085707181,1,불법주정차,1.0,40.0,0.025
202406,상대원동,126,175,-49,6644,36193,0.7375075255869958,2024-06-01,1.0,25.0,1.0,1.0,0.025,0.625,1.105186085707181,1,생활환경,1.0,40.0,0.025
202406,상대원동,126,175,-49,6644,36193,0.7375075255869958,2024-06-01,38.0,25.0,1.0,1.0,0.025,0.625,1.105186085707181,1,시설노후/파손,38.0,40.0,0.95
202401,서현동,181,232,-51,9213,47803,0.5535656138065776,2024-01-01,1.0,32.0,0.0,3.0,0.081081081081081,0.8648648648648649,0.7740099993724243,1,공원/녹지,1.0,37.0,0.027027027027027
202401,서현동,181,232,-51,9213,47803,0.5535656138065776,2024-01-01,3.0,32.0,0.0,3.0,0.081081081081081,0.8648648648648649,0.7740099993724243,1,불법주정차,3.0,37.0,0.081081081081081
202401,서현동,181,232,-51,9213,47803,0.5535656138065776,2024-01-01,33.0,32.0,0.0,3.0,0.081081081081081,0.8648648648648649,0.7740099993724243,1,시설노후/파손,33.0,37.0,0.8918918918918919
202402,서현동,266,289,-23,9213,47803,0.24964723759904484,2024-02-01,4.0,27.0,0.0,1.0,0.0294117647058823,0.7941176470588235,0.7112524318557413,1,불법광고물,4.0,34.0,0.1176470588235294
202402,서현동,266,289,-23,9213,47803,0.24964723759904484,2024-02-01,1.0,27.0,0.0,1.0,0.0294117647058823,0.7941176470588235,0.7112524318557413,1,불법주정차,1.0,34.0,0.0294117647058823
202402,서현동,266,289,-23,9213,47803,0.24964723759904484,2024-02-01,29.0,27.0,0.0,1.0,0.0294117647058823,0.7941176470588235,0.7112524318557413,1,시설노후/파손,29.0,34.0,0.8529411764705882
202403,서현동,186,216,-30,9213,47803,0.32562683165092804,2024-03-01,4.0,36.0,0.0,3.0,0.073170731707317,0.8780487804878049,0.857686756061335,1,불법광고물,4.0,41.0,0.0975609756097561
202403,서현동,186,216,-30,9213,47803,0.32562683165092804,2024-03-01,3.0,36.0,0.0,3.0,0.073170731707317,0.8780487804878049,0.857686756061335,1,불법주정차,3.0,41.0,0.073170731707317
202403,서현동,186,216,-30,9213,47803,0.32562683165092804,2024-03-01,1.0,36.0,0.0,3.0,0.073170731707317,0.8780487804878049,0.857686756061335,1,생활환경,1.0,41.0,0.024390243902439
202403,서현동,186,216,-30,9213,47803,0.32562683165092804,2024-03-01,33.0,36.0,0.0,3.0,0.073170731707317,0.8780487804878049,0.857686756061335,1,시설노후/파손,33.0,41.0,0.8048780487804879
202404,서현동,169,192,-23,9213,47803,0.24964723759904484,2024-04-01,2.0,63.0,0.0,0.0,0.0,0.9130434782608695,1.4434240528837101,1,불법광고물,2.0,69.0,0.0289855072463768
202404,서현동,169,192,-23,9213,47803,0.24964723759904484,2024-04-01,67.0,63.0,0.0,0.0,0.0,0.9130434782608695,1.4434240528837101,1,시설노후/파손,67.0,69.0,0.9710144927536232
202405,서현동,185,171,14,9213,47803,-0.1519591881037664,2024-05-01,3.0,326.0,0.0,3.0,0.0087976539589442,0.9560117302052786,7.13344350772964,0,불법주정차,3.0,341.0,0.0087976539589442
202405,서현동,185,171,14,9213,47803,-0.1519591881037664,2024-05-01,338.0,326.0,0.0,3.0,0.0087976539589442,0.9560117302052786,7.13344350772964,0,시설노후/파손,338.0,341.0,0.9912023460410556
202406,서현동,177,187,-10,9213,47803,0.10854227721697601,2024-06-01,1.0,82.0,0.0,4.0,0.0421052631578947,0.8631578947368421,1.98732297136163,1,공원/녹지,1.0,95.0,0.0105263157894736
202406,서현동,177,187,-10,9213,47803,0.10854227721697601,2024-06-01,4.0,82.0,0.0,4.0,0.0421052631578947,0.8631578947368421,1.98732297136163,1,불법광고물,4.0,95.0,0.0421052631578947
202406,서현동,177,187,-10,9213,47803,0.10854227721697601,2024-06-01,4.0,82.0,0.0,4.0,0.0421052631578947,0.8631578947368421,1.98732297136163,1,불법주정차,4.0,95.0,0.0421052631578947
202406,서현동,177,187,-10,9213,47803,0.10854227721697601,2024-06-01,2.0,82.0,0.0,4.0,0.0421052631578947,0.8631578947368421,1.98732297136163,1,생활환경,2.0,95.0,0.0210526315789473
202406,서현동,177,187,-10,9213,47803,0.10854227721697601,2024-06-01,84.0,82.0,0.0,4.0,0.0421052631578947,0.8631578947368421,1.98732297136163,1,시설노후/파손,84.0,95.0,0.8842105263157894
202401,성남동,206,237,-31,8130,31792,0.3813038130381304,2024-01-01,2.0,137.0,1.0,3.0,0.0211267605633802,0.9647887323943662,4.4665324609964765,1,불법광고물,2.0,142.0,0.0140845070422535
202401,성남동,206,237,-31,8130,31792,0.3813038130381304,2024-01-01,3.0,137.0,1.0,3.0,0.0211267605633802,0.9647887323943662,4.4665324609964765,1,불법주정차,3.0,142.0,0.0211267605633802
202401,성남동,206,237,-31,8130,31792,0.3813038130381304,2024-01-01,137.0,137.0,1.0,3.0,0.0211267605633802,0.9647887323943662,4.4665324609964765,1,시설노후/파손,137.0,142.0,0.9647887323943662
202402,성남동,262,201,61,8130,31792,-0.7503075030750307,2024-02-01,2.0,111.0,1.0,5.0,0.0352112676056338,0.7816901408450704,4.4665324609964765,0,불법광고물,2.0,142.0,0.0140845070422535
202402,성남동,262,201,61,8130,31792,-0.7503075030750307,2024-02-01,5.0,111.0,1.0,5.0,0.0352112676056338,0.7816901408450704,4.4665324609964765,0,불법주정차,5.0,142.0,0.0352112676056338
202402,성남동,262,201,61,8130,31792,-0.7503075030750307,2024-02-01,135.0,111.0,1.0,5.0,0.0352112676056338,0.7816901408450704,4.4665324609964765,0,시설노후/파손,135.0,142.0,0.9507042253521126
202403,성남동,281,236,45,8130,31792,-0.5535055350553505,2024-03-01,3.0,174.0,1.0,3.0,0.0134529147982062,0.7802690582959642,7.01434323100151,0,불법주정차,3.0,223.0,0.0134529147982062
202403,성남동,281,236,45,8130,31792,-0.5535055350553505,2024-03-01,220.0,174.0,1.0,3.0,0.0134529147982062,0.7802690582959642,7.01434323100151,0,시설노후/파손,220.0,223.0,0.9865470852017936
202404,성남동,234,239,-5,8130,31792,0.06150061500615006,2024-04-01,1.0,167.0,1.0,8.0,0.0408163265306122,0.8520408163265306,6.165072974333166,1,불법광고물,1.0,196.0,0.0051020408163265
202404,성남동,234,239,-5,8130,31792,0.06150061500615006,2024-04-01,8.0,167.0,1.0,8.0,0.0408163265306122,0.8520408163265306,6.165072974333166,1,불법주정차,8.0,196.0,0.0408163265306122
202404,성남동,234,239,-5,8130,31792,0.06150061500615006,2024-04-01,187.0,167.0,1.0,8.0,0.0408163265306122,0.8520408163265306,6.165072974333166,1,시설노후/파손,187.0,196.0,0.9540816326530612
202405,성남동,216,217,-1,8130,31792,0.01230012300123001,2024-05-01,1.0,208.0,1.0,3.0,0.005859375,0.40625,16.10468042274786,1,불법광고물,1.0,512.0,0.001953125
202405,성남동,216,217,-1,8130,31792,0.01230012300123001,2024-05-01,3.0,208.0,1.0,3.0,0.005859375,0.40625,16.10468042274786,1,불법주정차,3.0,512.0,0.005859375
202405,성남동,216,217,-1,8130,31792,0.01230012300123001,2024-05-01,508.0,208.0,1.0,3.0,0.005859375,0.40625,16.10468042274786,1,시설노후/파손,508.0,512.0,0.9921875
202406,성남동,208,179,29,8130,31792,-0.35670356703567035,2024-06-01,1.0,97.0,1.0,2.0,0.0101010101010101,0.4898989898989899,6.227981882234524,0,공원/녹지,1.0,198.0,0.005050505050505
202406,성남동,208,179,29,8130,31792,-0.35670356703567035,2024-06-01,2.0,97.0,1.0,2.0,0.0101010101010101,0.4898989898989899,6.227981882234524,0,불법주정차,2.0,198.0,0.0101010101010101
202406,성남동,208,179,29,8130,31792,-0.35670356703567035,2024-06-01,1.0,97.0,1.0,2.0,0.0101010101010101,0.4898989898989899,6.227981882234524,0,생활환경,1.0,198.0,0.005050505050505
202406,성남동,208,179,29,8130,31792,-0.35670356703567035,2024-06-01,194.0,97.0,1.0,2.0,0.0101010101010101,0.4898989898989899,6.227981882234524,0,시설노후/파손,194.0,198.0,0.9797979797979798
202401,수내동,122,175,-53,6757,41329,0.7843717626165458,2024-01-01,1.0,34.0,0.0,3.0,0.081081081081081,0.918918918918919,0.8952551477170994,1,불법광고물,1.0,37.0,0.027027027027027
202401,수내동,122,175,-53,6757,41329,0.7843717626165458,2024-01-01,3.0,34.0,0.0,3.0,0.081081081081081,0.918918918918919,0.8952551477170994,1,불법주정차,3.0,37.0,0.081081081081081
202401,수내동,122,175,-53,6757,41329,0.7843717626165458,2024-01-01,33.0,34.0,0.0,3.0,0.081081081081081,0.918918918918919,0.8952551477170994,1,시설노후/파손,33.0,37.0,0.8918918918918919
202402,수내동,139,190,-51,6757,41329,0.7547728281781856,2024-02-01,1.0,27.0,0.0,2.0,0.0625,0.84375,0.7742747223499238,1,불법광고물,1.0,32.0,0.03125
202402,수내동,139,190,-51,6757,41329,0.7547728281781856,2024-02-01,2.0,27.0,0.0,2.0,0.0625,0.84375,0.7742747223499238,1,불법주정차,2.0,32.0,0.0625
202402,수내동,139,190,-51,6757,41329,0.7547728281781856,2024-02-01,29.0,27.0,0.0,2.0,0.0625,0.84375,0.7742747223499238,1,시설노후/파손,29.0,32.0,0.90625
202403,수내동,137,174,-37,6757,41329,0.547580287109664,2024-03-01,1.0,46.0,0.0,7.0,0.1320754716981132,0.8679245283018868,1.2823925088920614,1,공원/녹지,1.0,53.0,0.0188679245283018
202403,수내동,137,174,-37,6757,41329,0.547580287109664,2024-03-01,3.0,46.0,0.0,7.0,0.1320754716981132,0.8679245283018868,1.2823925088920614,1,불법광고물,3.0,53.0,0.0566037735849056
202403,수내동,137,174,-37,6757,41329,0.547580287109664,2024-03-01,7.0,46.0,0.0,7.0,0.1320754716981132,0.8679245283018868,1.2823925088920614,1,불법주정차,7.0,53.0,0.1320754716981132
202403,수내동,137,174,-37,6757,41329,0.547580287109664,2024-03-01,2.0,46.0,0.0,7.0,0.1320754716981132,0.8679245283018868,1.2823925088920614,1,생활환경,2.0,53.0,0.0377358490566037
202403,수내동,137,174,-37,6757,41329,0.547580287109664,2024-03-01,40.0,46.0,0.0,7.0,0.1320754716981132,0.8679245283018868,1.2823925088920614,1,시설노후/파손,40.0,53.0,0.7547169811320755
202404,수내동,118,175,-57,6757,41329,0.8435696314932662,2024-04-01,1.0,35.0,0.0,2.0,0.0512820512820512,0.8974358974358975,0.9436473178639696,1,공원/녹지,1.0,39.0,0.0256410256410256
202404,수내동,118,175,-57,6757,41329,0.8435696314932662,2024-04-01,2.0,35.0,0.0,2.0,0.0512820512820512,0.8974358974358975,0.9436473178639696,1,불법주정차,2.0,39.0,0.0512820512820512
202404,수내동,118,175,-57,6757,41329,0.8435696314932662,2024-04-01,36.0,35.0,0.0,2.0,0.0512820512820512,0.8974358974358975,0.9436473178639696,1,시설노후/파손,36.0,39.0,0.9230769230769232
202405,수내동,111,152,-41,6757,41329,0.6067781559863845,2024-05-01,1.0,131.0,0.0,1.0,0.0071942446043165,0.9424460431654677,3.363255825207481,1,불법주정차,1.0,139.0,0.0071942446043165
202405,수내동,111,152,-41,6757,41329,0.6067781559863845,2024-05-01,138.0,131.0,0.0,1.0,0.0071942446043165,0.9424460431654677,3.363255825207481,1,시설노후/파손,138.0,139.0,0.9928057553956836
202406,수내동,91,131,-40,6757,41329,0.5919786887672044,2024-06-01,3.0,38.0,0.0,1.0,0.0238095238095238,0.9047619047619048,1.016235573084275,1,공원/녹지,3.0,42.0,0.0714285714285714
202406,수내동,91,131,-40,6757,41329,0.5919786887672044,2024-06-01,1.0,38.0,0.0,1.0,0.0238095238095238,0.9047619047619048,1.016235573084275,1,불법주정차,1.0,42.0,0.0238095238095238
202406,수내동,91,131,-40,6757,41329,0.5919786887672044,2024-06-01,2.0,38.0,0.0,1.0,0.0238095238095238,0.9047619047619048,1.016235573084275,1,생활환경,2.0,42.0,0.0476190476190476
202406,수내동,91,131,-40,6757,41329,0.5919786887672044,2024-06-01,36.0,38.0,0.0,1.0,0.0238095238095238,0.9047619047619048,1.016235573084275,1,시설노후/파손,36.0,42.0,0.8571428571428571
202401,수진동,102,120,-18,4697,24964,0.3832233340430062,2024-01-01,2.0,28.0,1.0,2.0,0.0689655172413793,0.9655172413793104,1.1616728088447366,1,불법주정차,2.0,29.0,0.0689655172413793
202401,수진동,102,120,-18,4697,24964,0.3832233340430062,2024-01-01,1.0,28.0,1.0,2.0,0.0689655172413793,0.9655172413793104,1.1616728088447366,1,생활환경,1.0,29.0,0.0344827586206896
202401,수진동,102,120,-18,4697,24964,0.3832233340430062,2024-01-01,26.0,28.0,1.0,2.0,0.0689655172413793,0.9655172413793104,1.1616728088447366,1,시설노후/파손,26.0,29.0,0.896551724137931
202402,수진동,83,123,-40,4697,24964,0.8516074089844582,2024-02-01,1.0,20.0,2.0,3.0,0.1153846153846153,0.7692307692307693,1.0414997596539015,1,불법광고물,1.0,26.0,0.0384615384615384
202402,수진동,83,123,-40,4697,24964,0.8516074089844582,2024-02-01,3.0,20.0,2.0,3.0,0.1153846153846153,0.7692307692307693,1.0414997596539015,1,불법주정차,3.0,26.0,0.1153846153846153
202402,수진동,83,123,-40,4697,24964,0.8516074089844582,2024-02-01,1.0,20.0,2.0,3.0,0.1153846153846153,0.7692307692307693,1.0414997596539015,1,생활환경,1.0,26.0,0.0384615384615384
202402,수진동,83,123,-40,4697,24964,0.8516074089844582,2024-02-01,21.0,20.0,2.0,3.0,0.1153846153846153,0.7692307692307693,1.0414997596539015,1,시설노후/파손,21.0,26.0,0.8076923076923077
202403,수진동,99,150,-51,4697,24964,1.0857994464551843,2024-03-01,1.0,17.0,1.0,2.0,0.0833333333333333,0.7083333333333334,0.9613843935266784,1,불법광고물,1.0,24.0,0.0416666666666666
202403,수진동,99,150,-51,4697,24964,1.0857994464551843,2024-03-01,2.0,17.0,1.0,2.0,0.0833333333333333,0.7083333333333334,0.9613843935266784,1,불법주정차,2.0,24.0,0.0833333333333333
202403,수진동,99,150,-51,4697,24964,1.0857994464551843,2024-03-01,21.0,17.0,1.0,2.0,0.0833333333333333,0.7083333333333334,0.9613843935266784,1,시설노후/파손,21.0,24.0,0.875
202404,수진동,126,160,-34,4697,24964,0.7238662976367894,2024-04-01,1.0,45.0,0.0,3.0,0.0612244897959183,0.9183673469387755,1.9628264701169684,1,불법광고물,1.0,49.0,0.0204081632653061
202404,수진동,126,160,-34,4697,24964,0.7238662976367894,2024-04-01,3.0,45.0,0.0,3.0,0.0612244897959183,0.9183673469387755,1.9628264701169684,1,불법주정차,3.0,49.0,0.0612244897959183
202404,수진동,126,160,-34,4697,24964,0.7238662976367894,2024-04-01,45.0,45.0,0.0,3.0,0.0612244897959183,0.9183673469387755,1.9628264701169684,1,시설노후/파손,45.0,49.0,0.9183673469387756
202405,수진동,103,81,22,4697,24964,-0.468384074941452,2024-05-01,1.0,64.0,0.0,1.0,0.0081967213114754,0.5245901639344263,4.887037333760615,0,불법주정차,1.0,122.0,0.0081967213114754
202405,수진동,103,81,22,4697,24964,-0.468384074941452,2024-05-01,121.0,64.0,0.0,1.0,0.0081967213114754,0.5245901639344263,4.887037333760615,0,시설노후/파손,121.0,122.0,0.9918032786885246
202406,수진동,89,98,-9,4697,24964,0.1916116670215031,2024-06-01,1.0,20.0,0.0,0.0,0.0,0.8695652173913043,0.9213267104630668,1,불법광고물,1.0,23.0,0.0434782608695652
202406,수진동,89,98,-9,4697,24964,0.1916116670215031,2024-06-01,22.0,20.0,0.0,0.0,0.0,0.8695652173913043,0.9213267104630668,1,시설노후/파손,22.0,23.0,0.9565217391304348
202401,시흥동,50,42,8,1132,3592,-0.7067137809187279,2024-01-01,7.0,7.0,1.0,0.0,0.0,1.0,1.9487750556792873,0,시설노후/파손,7.0,7.0,1.0
202402,시흥동,32,27,5,1132,3592,-0.441696113074205,2024-02-01,2.0,14.0,1.0,2.0,0.1428571428571428,1.0,3.8975501113585747,0,불법주정차,2.0,14.0,0.1428571428571428
202402,시흥동,32,27,5,1132,3592,-0.441696113074205,2024-02-01,12.0,14.0,1.0,2.0,0.1428571428571428,1.0,3.8975501113585747,0,시설노후/파손,12.0,14.0,0.8571428571428571
202403,시흥동,41,26,15,1132,3592,-1.325088339222615,2024-03-01,16.0,16.0,0.0,0.0,0.0,1.0,4.4543429844097995,0,시설노후/파손,16.0,16.0,1.0
202404,시흥동,38,37,1,1132,3592,-0.08833922261484099,2024-04-01,1.0,9.0,0.0,1.0,0.1,0.9,2.7839643652561246,0,불법주정차,1.0,10.0,0.1
202404,시흥동,38,37,1,1132,3592,-0.08833922261484099,2024-04-01,9.0,9.0,0.0,1.0,0.1,0.9,2.7839643652561246,0,시설노후/파손,9.0,10.0,0.9
202405,시흥동,18,22,-4,1132,3592,0.35335689045936397,2024-05-01,1.0,7.0,0.0,0.0,0.0,0.6363636363636364,3.062360801781737,1,생활환경,1.0,11.0,0.0909090909090909
202405,시흥동,18,22,-4,1132,3592,0.35335689045936397,2024-05-01,10.0,7.0,0.0,0.0,0.0,0.6363636363636364,3.062360801781737,1,시설노후/파손,10.0,11.0,0.9090909090909092
202406,시흥동,31,42,-11,1132,3592,0.9717314487632509,2024-06-01,4.0,4.0,0.0,0.0,0.0,1.0,1.1135857461024499,1,시설노후/파손,4.0,4.0,1.0
202401,신촌동,23,15,8,1195,4452,-0.6694560669456067,2024-01-01,0.0,0.0,,0.0,,,0.0,0,기타,,0.0,0.0
202402,신촌동,22,37,-15,1195,4452,1.2552301255230125,2024-02-01,0.0,0.0,,0.0,,,0.0,1,기타,,0.0,0.0
202403,신촌동,19,16,3,1195,4452,-0.2510460251046025,2024-03-01,0.0,0.0,,0.0,,,0.0,0,기타,,0.0,0.0
202404,신촌동,23,27,-4,1195,4452,0.33472803347280333,2024-04-01,0.0,0.0,,0.0,,,0.0,1,기타,,0.0,0.0
202405,신촌동,33,14,19,1195,4452,-1.5899581589958158,2024-05-01,0.0,0.0,,0.0,,,0.0,0,기타,,0.0,0.0
202406,신촌동,13,25,-12,1195,4452,1.00418410041841,2024-06-01,0.0,0.0,,0.0,,,0.0,1,기타,,0.0,0.0
202401,신흥동,593,162,431,10347,54121,-4.165458587030057,2024-01-01,3.0,49.0,1.0,3.0,0.0545454545454545,0.8909090909090909,1.0162413850446224,0,불법주정차,3.0,55.0,0.0545454545454545
202401,신흥동,593,162,431,10347,54121,-4.165458587030057,2024-01-01,52.0,49.0,1.0,3.0,0.0545454545454545,0.8909090909090909,1.0162413850446224,0,시설노후/파손,52.0,55.0,0.9454545454545454
202402,신흥동,372,184,188,10347,54121,-1.8169517734609064,2024-02-01,1.0,24.0,1.0,0.0,0.0,0.8571428571428571,0.5173592505681713,0,공원/녹지,1.0,28.0,0.0357142857142857
202402,신흥동,372,184,188,10347,54121,-1.8169517734609064,2024-02-01,27.0,24.0,1.0,0.0,0.0,0.8571428571428571,0.5173592505681713,0,시설노후/파손,27.0,28.0,0.9642857142857144
202403,신흥동,332,206,126,10347,54121,-1.2177442737025224,2024-03-01,1.0,27.0,0.0,1.0,0.03125,0.84375,0.5912677149350529,0,불법광고물,1.0,32.0,0.03125
202403,신흥동,332,206,126,10347,54121,-1.2177442737025224,2024-03-01,1.0,27.0,0.0,1.0,0.03125,0.84375,0.5912677149350529,0,불법주정차,1.0,32.0,0.03125
202403,신흥동,332,206,126,10347,54121,-1.2177442737025224,2024-03-01,30.0,27.0,0.0,1.0,0.03125,0.84375,0.5912677149350529,0,시설노후/파손,30.0,32.0,0.9375
202404,신흥동,303,207,96,10347,54121,-0.9278051609162076,2024-04-01,1.0,31.0,0.0,0.0,0.0,0.96875,0.5912677149350529,0,공원/녹지,1.0,32.0,0.03125
202404,신흥동,303,207,96,10347,54121,-0.9278051609162076,2024-04-01,1.0,31.0,0.0,0.0,0.0,0.96875,0.5912677149350529,0,불법광고물,1.0,32.0,0.03125
202404,신흥동,303,207,96,10347,54121,-0.9278051609162076,2024-04-01,30.0,31.0,0.0,0.0,0.0,0.96875,0.5912677149350529,0,시설노후/파손,30.0,32.0,0.9375
202405,신흥동,217,198,19,10347,54121,-0.1836281047646661,2024-05-01,2.0,144.0,0.0,2.0,0.0120481927710843,0.8674698795180723,3.067201271225587,0,불법주정차,2.0,166.0,0.0120481927710843
202405,신흥동,217,198,19,10347,54121,-0.1836281047646661,2024-05-01,2.0,144.0,0.0,2.0,0.0120481927710843,0.8674698795180723,3.067201271225587,0,생활환경,2.0,166.0,0.0120481927710843
202405,신흥동,217,198,19,10347,54121,-0.1836281047646661,2024-05-01,162.0,144.0,0.0,2.0,0.0120481927710843,0.8674698795180723,3.067201271225587,0,시설노후/파손,162.0,166.0,0.9759036144578314
202406,신흥동,214,190,24,10347,54121,-0.2319512902290519,2024-06-01,1.0,38.0,0.0,1.0,0.0256410256410256,0.9743589743589743,0.7206075275770958,0,불법주정차,1.0,39.0,0.0256410256410256
